window_start,request_count,success_count,error_count,status_401_count,status_403_count,status_429_count,avg_latency,max_latency,unique_routes,error_rate,unauthorized_rate,throttle_rate,forbidden_rate,success_rate,requests_per_route,avg_gap_seconds,min_gap_seconds,latency_std,post_ratio,login_ratio,unique_status_codes,route_entropy,route_switches_ratio,repeated_route_ratio,label,attack_type,prev_requests_per_route,delta_requests_per_route,rolling2_unique_routes,rolling2_route_entropy,rolling2_error_rate
2025-01-01 16:00:00,8,0,8,3,1,3,131.25,212,4,1.0,0.375,0.375,0.125,0.0,2.0,39.29,1.0,57.96,0.625,0.375,4,1.9056,0.8571,0.5,1,flood,2.75,-0.75,3.0,1.2588,0.91665
2025-01-01 16:00:00,15,9,6,5,0,0,98.73,163,2,0.4,0.3333,0.0,0.0,0.6,7.5,13.93,1.0,34.05,0.8,0.8,3,0.7219,0.4286,0.8667,1,credential,5.0,2.5,2.0,0.469,0.55
2025-01-01 16:00:00,3,3,0,0,0,0,78.67,93,2,0.0,0.0,0.0,0.0,1.0,1.5,48.5,36.0,13.82,0.3333,0.3333,1,0.9183,0.5,0.3333,0,normal,1.0,0.5,1.0,-0.0,0.0
2025-01-01 16:00:00,6,1,5,1,1,2,143.33,194,3,0.8333,0.1667,0.3333,0.1667,0.1667,2.0,22.6,4.0,34.37,0.3333,0.3333,5,1.4591,0.4,0.5,1,flood,4.0,-2.0,3.0,1.5017,0.8869
2025-01-01 16:00:00,14,0,14,3,4,5,126.43,183,3,1.0,0.2143,0.3571,0.2857,0.0,4.67,22.77,5.0,38.97,0.4286,0.3571,4,1.2638,0.6923,0.7857,1,flood,1.67,3.0,3.5,1.6341999999999999,0.8
2025-01-01 16:00:00,15,0,15,4,1,5,121.0,175,3,1.0,0.2667,0.3333,0.0667,0.0,5.0,18.93,0.0,33.62,0.2,0.0,5,1.053,0.4286,0.8,1,flood,2.0,3.0,3.0,1.4723000000000002,0.95
2025-01-01 16:00:00,1,1,0,0,0,0,111.0,111,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.5,0.0
2025-01-01 16:00:00,5,0,5,2,2,0,132.8,183,2,1.0,0.4,0.0,0.4,0.0,2.5,54.25,10.0,29.68,0.2,0.2,3,0.7219,0.5,0.6,1,flood,3.0,-0.5,3.5,1.38525,0.8333
2025-01-01 16:00:00,2,2,0,0,0,0,79.5,96,1,0.0,0.0,0.0,0.0,1.0,2.0,54.0,54.0,16.5,0.0,0.0,1,-0.0,0.0,0.5,0,normal,1.0,1.0,1.5,0.5,0.5
2025-01-01 16:00:00,8,0,8,4,2,1,124.38,184,4,1.0,0.5,0.125,0.25,0.0,2.0,35.0,8.0,54.4,0.375,0.125,4,1.9056,0.7143,0.5,1,flood,4.0,-2.0,3.0,1.1557,0.83335
2025-01-01 16:00:00,1,0,1,1,0,0,64.0,64,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,-0.0,0.0,0.0,1,slow_brute,2.0,-1.0,1.0,-0.0,1.0
2025-01-01 16:00:00,6,0,6,1,1,2,152.83,237,3,1.0,0.1667,0.3333,0.1667,0.0,2.0,48.0,6.0,44.25,0.5,0.1667,4,1.4591,0.8,0.5,1,flood,4.0,-2.0,3.0,1.3553000000000002,1.0
2025-01-01 16:00:00,13,0,13,2,2,4,138.15,218,4,1.0,0.1538,0.3077,0.1538,0.0,3.25,23.58,1.0,52.23,0.2308,0.1538,5,1.352,0.5833,0.6923,1,flood,4.67,-1.42,3.0,1.19095,0.83335
2025-01-01 16:00:00,2,1,1,1,0,0,52.5,62,2,0.5,0.5,0.0,0.0,0.5,1.0,122.0,122.0,9.5,0.5,0.5,2,1.0,1.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 16:05:00,1,0,1,0,0,0,27.0,27,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.5
2025-01-01 16:05:00,5,0,5,5,0,0,139.0,181,2,1.0,1.0,0.0,0.0,0.0,2.5,57.25,5.0,21.06,0.6,0.6,1,0.971,0.75,0.6,1,slow_brute,1.0,1.5,1.5,0.5,1.0
2025-01-01 16:05:00,6,5,1,1,0,0,85.0,131,2,0.1667,0.1667,0.0,0.0,0.8333,3.0,37.0,1.0,35.51,0.8333,0.8333,2,0.65,0.4,0.6667,1,credential,2.0,1.0,1.5,0.43155,0.4643
2025-01-01 16:05:00,3,1,2,0,0,0,85.33,104,2,0.6667,0.0,0.0,0.0,0.3333,1.5,77.5,21.0,13.82,0.6667,0.6667,2,0.9183,0.5,0.3333,0,normal,1.5,0.0,1.5,0.45915,0.16665
2025-01-01 16:05:00,2,2,0,0,0,0,44.5,68,1,0.0,0.0,0.0,0.0,1.0,2.0,25.0,25.0,23.5,0.0,0.0,1,-0.0,0.0,0.5,0,normal,1.0,1.0,1.0,-0.0,0.5
2025-01-01 16:05:00,3,3,0,0,0,0,97.67,128,2,0.0,0.0,0.0,0.0,1.0,1.5,47.5,40.0,30.47,0.0,0.0,1,0.9183,1.0,0.3333,0,normal,1.0,0.5,1.0,-0.0,0.0
2025-01-01 16:05:00,3,1,2,1,1,0,95.0,125,2,0.6667,0.3333,0.0,0.3333,0.3333,1.5,28.5,25.0,21.35,0.6667,0.6667,3,0.9183,0.5,0.3333,1,credential,7.5,-6.0,2.0,0.59545,0.5
2025-01-01 16:05:00,3,1,2,0,1,0,55.0,81,2,0.6667,0.0,0.0,0.3333,0.3333,1.5,53.0,43.0,21.65,0.0,0.0,3,0.9183,0.5,0.3333,0,normal,1.0,0.5,1.5,0.5,0.0
2025-01-01 16:05:00,2,2,0,0,0,0,59.5,60,2,0.0,0.0,0.0,0.0,1.0,1.0,93.0,93.0,0.5,0.0,0.0,1,1.0,1.0,0.0,0,normal,2.0,-1.0,1.0,-0.0,0.0
2025-01-01 16:05:00,3,2,1,0,1,0,99.67,119,2,0.3333,0.0,0.0,0.3333,0.6667,1.5,16.5,11.0,26.64,0.0,0.0,2,0.9183,0.5,0.3333,0,normal,1.0,0.5,1.5,0.5,0.25
2025-01-01 16:05:00,4,4,0,0,0,0,85.25,117,3,0.0,0.0,0.0,0.0,1.0,1.33,77.33,49.0,28.09,0.5,0.25,1,1.5,1.0,0.25,0,normal,1.0,0.33000000000000007,1.0,-0.0,0.0
2025-01-01 16:05:00,1,1,0,0,0,0,87.0,87,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,2.0,-1.0,1.0,-0.0,0.5
2025-01-01 16:05:00,3,3,0,0,0,0,65.33,71,3,0.0,0.0,0.0,0.0,1.0,1.0,92.5,76.0,4.19,0.3333,0.0,1,1.585,1.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.5
2025-01-01 16:05:00,2,2,0,0,0,0,104.0,109,1,0.0,0.0,0.0,0.0,1.0,2.0,112.0,112.0,5.0,1.0,1.0,2,-0.0,0.0,0.5,0,normal,1.0,1.0,2.0,1.0,0.25
2025-01-01 16:10:00,1,1,0,0,0,0,34.0,34,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,2.0,-1.0,1.0,-0.0,0.0
2025-01-01 16:10:00,1,1,0,0,0,0,64.0,64,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,2.0,1.0,0.0
2025-01-01 16:10:00,1,0,1,1,0,0,50.0,50,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,-0.0,0.0,0.0,1,slow_brute,2.0,-1.0,1.5,0.45915000000000006,1.0
2025-01-01 16:10:00,1,0,1,0,1,0,52.0,52,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 16:10:00,3,3,0,0,0,0,69.67,87,2,0.0,0.0,0.0,0.0,1.0,1.5,52.5,35.0,17.91,0.3333,0.3333,2,0.9183,0.5,0.3333,0,normal,1.0,0.5,1.0,-0.0,0.0
2025-01-01 16:10:00,1,1,0,0,0,0,70.0,70,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.5,-0.5,2.0,0.9183,0.5
2025-01-01 16:10:00,2,1,1,1,0,0,88.5,106,2,0.5,0.5,0.0,0.0,0.5,1.0,76.0,76.0,17.5,1.0,0.5,2,1.0,1.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.5
2025-01-01 16:10:00,1,0,1,1,0,0,69.0,69,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.5,0.5
2025-01-01 16:10:00,1,0,1,1,0,0,77.0,77,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,2.0,-1.0,1.0,-0.0,0.0
2025-01-01 16:10:00,2,2,0,0,0,0,52.5,58,1,0.0,0.0,0.0,0.0,1.0,2.0,93.0,93.0,5.5,0.0,0.0,1,-0.0,0.0,0.5,0,normal,1.0,1.0,1.0,-0.0,0.0
2025-01-01 16:10:00,7,1,6,6,0,0,110.71,159,2,0.8571,0.8571,0.0,0.0,0.1429,3.5,34.33,11.0,40.25,0.7143,0.7143,2,0.8631,0.5,0.7143,1,slow_brute,1.5,2.0,1.5,0.45915,1.0
2025-01-01 16:10:00,2,2,0,0,0,0,106.5,128,1,0.0,0.0,0.0,0.0,1.0,2.0,51.0,51.0,21.5,0.0,0.0,1,-0.0,0.0,0.5,0,normal,1.0,1.0,1.0,-0.0,0.0
2025-01-01 16:10:00,2,0,2,2,0,0,105.5,114,1,1.0,1.0,0.0,0.0,0.0,2.0,20.0,20.0,8.5,1.0,1.0,1,-0.0,0.0,0.5,1,slow_brute,1.0,1.0,2.0,1.0,1.0
2025-01-01 16:10:00,2,2,0,0,0,0,75.5,82,2,0.0,0.0,0.0,0.0,1.0,1.0,38.0,38.0,6.5,0.0,0.0,1,1.0,1.0,0.0,0,normal,2.0,-1.0,1.0,-0.0,0.25
2025-01-01 16:10:00,2,2,0,0,0,0,81.0,90,1,0.0,0.0,0.0,0.0,1.0,2.0,98.0,98.0,9.0,0.0,0.0,1,-0.0,0.0,0.5,0,normal,1.5,0.5,1.5,0.45915,0.16665
2025-01-01 16:10:00,1,0,1,0,0,0,47.0,47,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 16:10:00,2,2,0,0,0,0,67.5,91,2,0.0,0.0,0.0,0.0,1.0,1.0,75.0,75.0,23.5,0.5,0.0,1,1.0,1.0,0.0,0,normal,1.0,0.0,2.0,0.7925,0.0
2025-01-01 16:15:00,1,0,1,0,0,0,62.0,62,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,1.0
2025-01-01 16:15:00,1,1,0,0,0,0,64.0,64,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.5,-0.5,1.5,0.45915,0.0
2025-01-01 16:15:00,5,1,4,3,1,0,118.4,149,2,0.8,0.6,0.0,0.2,0.2,2.5,50.0,8.0,30.93,0.6,0.6,3,0.971,0.75,0.6,1,slow_brute,3.0,-0.5,1.5,0.5,1.0
2025-01-01 16:15:00,1,1,0,0,0,0,72.0,72,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,2.0,1.0,0.0
2025-01-01 16:15:00,4,0,4,3,0,0,96.0,101,2,1.0,0.75,0.0,0.0,0.0,2.0,47.67,10.0,3.08,0.25,0.25,2,0.8113,0.3333,0.5,1,slow_brute,1.0,1.0,1.0,-0.0,1.0
2025-01-01 16:15:00,2,0,2,2,0,0,76.5,113,1,1.0,1.0,0.0,0.0,0.0,2.0,6.0,6.0,36.5,0.0,0.0,1,-0.0,0.0,0.5,1,slow_brute,2.0,0.0,1.5,0.5,1.0
2025-01-01 16:15:00,3,1,2,0,0,0,79.67,108,2,0.6667,0.0,0.0,0.0,0.3333,1.5,25.5,12.0,22.87,0.3333,0.0,2,0.9183,1.0,0.3333,0,normal,2.0,-0.5,1.5,0.45915,0.16665
2025-01-01 16:15:00,3,0,3,3,0,0,119.67,127,2,1.0,1.0,0.0,0.0,0.0,1.5,106.0,63.0,5.25,0.6667,0.6667,1,0.9183,0.5,0.3333,1,slow_brute,2.0,-0.5,1.0,-0.0,1.0
2025-01-01 16:15:00,1,1,0,0,0,0,57.0,57,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,-0.0,0.0,0.0,0,normal,1.33,-0.33000000000000007,2.0,0.75,0.0
2025-01-01 16:15:00,1,1,0,0,0,0,139.0,139,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 16:15:00,1,0,1,0,0,0,90.0,90,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,2.0,-1.0,1.5,0.5,0.0
2025-01-01 16:15:00,1,0,1,1,0,0,120.0,120,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,1,slow_brute,3.5,-2.5,2.0,0.8907,0.92855
2025-01-01 16:15:00,1,1,0,0,0,0,83.0,83,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,-0.0,0.0,0.0,0,normal,1.5,-0.5,1.5,0.45915,0.0
2025-01-01 16:15:00,6,2,4,4,0,0,111.17,138,2,0.6667,0.6667,0.0,0.0,0.3333,3.0,32.6,3.0,19.07,0.5,0.5,2,1.0,0.8,0.6667,1,credential,7.0,-4.0,2.0,0.78135,0.5881
2025-01-01 16:20:00,2,2,0,0,0,0,100.5,107,2,0.0,0.0,0.0,0.0,1.0,1.0,64.0,64.0,6.5,0.5,0.5,1,1.0,1.0,0.0,0,normal,1.0,0.0,1.5,0.5,0.25
2025-01-01 16:20:00,2,1,1,0,0,0,101.5,121,2,0.5,0.0,0.0,0.0,0.5,1.0,8.0,8.0,19.5,0.5,0.5,2,1.0,1.0,0.0,0,normal,1.0,0.0,1.5,0.45915,0.0
2025-01-01 16:20:00,1,1,0,0,0,0,103.0,103,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.45915,0.0
2025-01-01 16:20:00,2,1,1,0,0,0,66.5,88,1,0.5,0.0,0.0,0.0,0.5,2.0,55.0,55.0,21.5,0.0,0.0,2,-0.0,0.0,0.5,0,normal,1.0,1.0,1.0,-0.0,0.0
2025-01-01 16:20:00,2,2,0,0,0,0,63.5,78,1,0.0,0.0,0.0,0.0,1.0,2.0,71.0,71.0,14.5,0.0,0.0,1,-0.0,0.0,0.5,0,normal,1.0,1.0,2.0,0.75,0.0
2025-01-01 16:20:00,3,1,2,0,0,0,88.0,109,2,0.6667,0.0,0.0,0.0,0.3333,1.5,72.5,44.0,16.39,0.3333,0.3333,2,0.9183,1.0,0.3333,0,normal,1.0,0.5,1.0,-0.0,1.0
2025-01-01 16:20:00,1,0,1,0,1,0,66.0,66,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.5,0.75
2025-01-01 16:20:00,1,1,0,0,0,0,49.0,49,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 16:20:00,2,2,0,0,0,0,97.0,100,2,0.0,0.0,0.0,0.0,1.0,1.0,67.0,67.0,3.0,0.5,0.0,1,1.0,1.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.5
2025-01-01 16:20:00,1,1,0,0,0,0,149.0,149,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,-0.0,0.0,0.0,0,normal,1.5,-0.5,1.5,0.45915,0.0
2025-01-01 16:20:00,2,2,0,0,0,0,70.5,96,2,0.0,0.0,0.0,0.0,1.0,1.0,145.0,145.0,25.5,0.5,0.0,2,1.0,1.0,0.0,0,normal,2.0,-1.0,1.0,-0.0,0.0
2025-01-01 16:20:00,3,0,3,3,0,0,75.33,81,2,1.0,1.0,0.0,0.0,0.0,1.5,75.5,47.0,5.44,0.6667,0.6667,1,0.9183,0.5,0.3333,1,slow_brute,1.0,0.5,1.5,0.43155,0.92855
2025-01-01 16:20:00,1,0,1,1,0,0,120.0,120,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,2.0,-1.0,1.0,-0.0,0.0
2025-01-01 16:20:00,1,0,1,0,0,1,105.0,105,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 16:20:00,1,0,1,0,1,0,82.0,82,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.5,-0.5,1.5,0.45915,0.33335
2025-01-01 16:20:00,1,0,1,0,0,0,73.0,73,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 16:20:00,3,3,0,0,0,0,90.33,120,2,0.0,0.0,0.0,0.0,1.0,1.5,103.5,44.0,35.12,0.3333,0.0,1,0.9183,1.0,0.3333,0,normal,1.0,0.5,1.5,0.45915,0.33335
2025-01-01 16:20:00,2,0,2,0,1,1,109.5,135,1,1.0,0.0,0.5,0.5,0.0,2.0,93.0,93.0,25.5,0.0,0.0,2,-0.0,0.0,0.5,0,normal,1.0,1.0,1.0,-0.0,0.5
2025-01-01 16:25:00,1,1,0,0,0,0,84.0,84,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.25
2025-01-01 16:25:00,1,1,0,0,0,0,61.0,61,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.5,-0.5,1.5,0.45915,0.0
2025-01-01 16:25:00,1,1,0,0,0,0,94.0,94,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.5,-0.5,1.5,0.45915,0.83335
2025-01-01 16:25:00,2,2,0,0,0,0,71.0,79,1,0.0,0.0,0.0,0.0,1.0,2.0,74.0,74.0,8.0,0.0,0.0,1,-0.0,0.0,0.5,0,normal,1.0,1.0,1.5,0.5,0.0
2025-01-01 16:25:00,1,1,0,0,0,0,114.0,114,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.5,0.75
2025-01-01 16:25:00,1,1,0,0,0,0,108.0,108,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.5,0.0
2025-01-01 16:25:00,2,2,0,0,0,0,98.0,137,1,0.0,0.0,0.0,0.0,1.0,2.0,9.0,9.0,39.0,0.0,0.0,1,-0.0,0.0,0.5,0,normal,1.0,1.0,2.0,1.0,0.25
2025-01-01 16:25:00,3,2,1,0,0,0,78.33,95,2,0.3333,0.0,0.0,0.0,0.6667,1.5,75.0,2.0,15.33,0.3333,0.3333,2,0.9183,1.0,0.3333,0,normal,1.0,0.5,2.5,1.2925,0.0
2025-01-01 16:25:00,2,2,0,0,0,0,79.5,116,1,0.0,0.0,0.0,0.0,1.0,2.0,57.0,57.0,36.5,0.0,0.0,1,-0.0,0.0,0.5,0,normal,2.0,0.0,1.0,-0.0,0.25
2025-01-01 16:25:00,1,0,1,0,0,1,76.0,76,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 16:25:00,1,0,1,0,0,0,70.0,70,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.5
2025-01-01 16:25:00,2,1,1,1,0,0,35.0,57,2,0.5,0.5,0.0,0.0,0.5,1.0,194.0,194.0,22.0,0.0,0.0,2,1.0,1.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 16:25:00,2,2,0,0,0,0,125.5,131,1,0.0,0.0,0.0,0.0,1.0,2.0,184.0,184.0,5.5,0.0,0.0,1,-0.0,0.0,0.5,0,normal,1.0,1.0,1.0,-0.0,0.0
2025-01-01 16:25:00,1,0,1,1,0,0,174.0,174,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,-0.0,0.0,0.0,1,slow_brute,2.5,-1.5,1.5,0.4855,0.9
2025-01-01 16:30:00,1,1,0,0,0,0,77.0,77,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.49999999999999994,0.0
2025-01-01 16:30:00,1,1,0,0,0,0,83.0,83,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,1.0
2025-01-01 16:30:00,2,2,0,0,0,0,77.5,78,2,0.0,0.0,0.0,0.0,1.0,1.0,12.0,12.0,0.5,0.5,0.0,2,1.0,1.0,0.0,0,normal,1.0,0.0,1.5,0.45915,0.83335
2025-01-01 16:30:00,1,1,0,0,0,0,140.0,140,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 16:30:00,1,1,0,0,0,0,56.0,56,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.5,0.25
2025-01-01 16:30:00,3,3,0,0,0,0,84.67,126,1,0.0,0.0,0.0,0.0,1.0,3.0,59.0,16.0,29.63,0.0,0.0,1,-0.0,0.0,0.6667,0,normal,1.0,2.0,1.5,0.5,0.0
2025-01-01 16:30:00,2,1,1,0,0,0,79.0,105,2,0.5,0.0,0.0,0.0,0.5,1.0,166.0,166.0,26.0,0.5,0.5,2,1.0,1.0,0.0,0,normal,1.0,0.0,1.5,0.5,0.0
2025-01-01 16:30:00,1,0,1,1,0,0,108.0,108,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.5
2025-01-01 16:30:00,2,0,2,0,0,1,97.5,105,1,1.0,0.0,0.5,0.0,0.0,2.0,117.0,117.0,7.5,1.0,0.0,2,-0.0,0.0,0.5,0,normal,1.0,1.0,1.0,-0.0,0.5
2025-01-01 16:30:00,7,0,7,7,0,0,92.0,119,2,1.0,1.0,0.0,0.0,0.0,3.5,21.17,0.0,21.54,0.8571,0.8571,1,0.5917,0.3333,0.7143,1,slow_brute,1.0,2.5,1.0,-0.0,1.0
2025-01-01 16:30:00,1,1,0,0,0,0,54.0,54,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,2.0,-1.0,1.0,-0.0,0.25
2025-01-01 16:30:00,2,2,0,0,0,0,87.5,109,2,0.0,0.0,0.0,0.0,1.0,1.0,107.0,107.0,21.5,0.5,0.0,1,1.0,1.0,0.0,0,normal,1.0,0.0,1.0,-0.0,0.0
2025-01-01 16:30:00,10,2,8,5,2,1,84.2,145,2,0.8,0.5,0.1,0.2,0.2,5.0,21.22,3.0,27.11,0.9,0.9,4,0.469,0.2222,0.8,1,credential,3.0,2.0,1.5,0.325,0.33335
2025-01-01 16:30:00,3,0,3,3,0,0,128.0,144,2,1.0,1.0,0.0,0.0,0.0,1.5,28.0,11.0,16.67,0.3333,0.3333,1,0.9183,0.5,0.3333,1,slow_brute,1.0,0.5,1.5,0.4855,0.9
2025-01-01 16:30:00,3,2,1,0,0,0,81.67,103,2,0.3333,0.0,0.0,0.0,0.6667,1.5,31.0,4.0,18.45,0.0,0.0,2,0.9183,0.5,0.3333,0,normal,1.0,0.5,1.0,-0.0,0.5
2025-01-01 16:30:00,1,1,0,0,0,0,104.0,104,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.45915,0.0
2025-01-01 16:30:00,1,1,0,0,0,0,58.0,58,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,2.0,-1.0,1.0,-0.0,0.0
2025-01-01 16:30:00,5,0,5,4,1,0,107.2,166,1,1.0,0.8,0.0,0.2,0.0,5.0,45.75,7.0,35.28,1.0,1.0,2,-0.0,0.0,0.8,1,slow_brute,2.0,3.0,1.0,-0.0,1.0
2025-01-01 16:30:00,1,1,0,0,0,0,60.0,60,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.5,-0.5,1.5,0.45915,0.33335
2025-01-01 16:30:00,1,1,0,0,0,0,103.0,103,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.5,0.5
2025-01-01 16:30:00,5,0,5,1,1,0,88.6,130,4,1.0,0.2,0.0,0.2,0.0,1.25,53.0,17.0,28.18,0.6,0.2,3,1.9219,1.0,0.2,1,recon,1.5,-0.25,3.0,1.4591499999999997,0.66665
2025-01-01 16:30:00,4,3,1,0,0,0,93.5,134,2,0.25,0.0,0.0,0.0,0.75,2.0,52.33,13.0,38.76,0.25,0.25,2,0.8113,0.3333,0.5,0,normal,1.0,1.0,1.0,-0.0,0.5
2025-01-01 16:30:00,14,6,8,6,2,0,104.64,150,2,0.5714,0.4286,0.0,0.1429,0.4286,7.0,17.77,0.0,39.34,0.7857,0.7857,3,0.7496,0.3077,0.8571,1,credential,6.5,0.5,2.0,0.6012500000000001,0.4327
2025-01-01 16:35:00,1,1,0,0,0,0,20.0,20,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,0.0,0,normal,1.0,0.0,1.5,0.5,0.25
